Date,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
2020-01-11 20:00:00,7344.06,7438.1,7225.27,7225.27,1.012056,7376.01784265,49,0.63128400,4609.94639882
2020-01-12 00:00:00,7213.35,7276.67,7171.15,7276.67,0.200656,1450.19426036,27,0.13098500,949.20738761
2020-01-12 04:00:00,7276.67,7310.4,7225.27,7310.4,0.047578,346.64287824,5,0.04499600,327.98723110
2020-01-12 08:00:00,7289.95,7312.54,7269.5,7276.99,0.297287,2165.08777919,18,0.02740500,200.36431614
2020-01-12 12:00:00,7286.61,7327.49,7269.93,7314.0,0.723529,5280.02265018,26,0.25920700,1895.67584560
2020-01-12 16:00:00,7303.27,7352.97,7251.15,7296.54,3.673863,26771.77743822,74,2.62606400,19140.13359849
2020-01-12 20:00:00,7303.03,7352.97,7296.54,7352.97,0.19266,1406.87402825,14,0.06265300,457.71116520
2020-01-13 00:00:00,7352.97,7352.97,7290.0,7290.0,0.045341,332.59373541,7,0.00000000,0.00000000
2020-01-13 04:00:00,7267.84,7269.46,7247.06,7247.06,0.368982,2676.57616633,8,0.08188500,594.85970971
2020-01-13 08:00:00,7247.06,7300.0,7247.06,7271.4,0.793821,5780.19015999,42,0.71550000,5210.78359821
2020-01-13 12:00:00,7257.69,7295.2,7250.6,7267.36,0.50581,3684.44532521,24,0.25431500,1853.44317947
2020-01-13 16:00:00,7300.0,7300.0,7261.16,7283.25,0.725961,5281.77139545,25,0.42090000,3062.60847431
2020-01-13 20:00:00,7289.33,7332.16,7268.78,7306.14,0.713338,5202.71349545,51,0.53267200,3886.50058317
2020-01-14 00:00:00,7288.12,7582.57,7288.12,7582.56,3.494229,25927.91505993,105,3.32126000,24626.66008543
2020-01-14 04:00:00,7582.57,7676.97,7573.36,7666.56,1.205266,9182.49022372,46,0.71758900,5481.11004517
2020-01-14 08:00:00,7662.92,7678.46,7602.65,7664.01,1.252793,9571.55279970,53,0.66098700,5053.45906396
2020-01-14 12:00:00,7664.01,7950.0,7543.98,7846.45,16.189759,126139.71200158,212,13.86917600,108215.11513721
2020-01-14 16:00:00,7807.21,7948.56,7684.67,7861.38,6.121915,47579.52914881,139,2.52980100,19816.87345185
2020-01-14 20:00:00,7855.13,7970.49,7798.46,7894.24,4.503211,35454.97526436,113,2.70607300,21341.39538703
2020-01-15 00:00:00,7895.5,7989.59,7841.67,7852.99,7.362108,57933.85743473,97,6.30563200,49627.91122201
2020-01-15 04:00:00,7838.11,7838.11,7705.73,7728.94,1.348414,10490.78245050,53,0.26317000,2041.77285538
2020-01-15 08:00:00,7751.04,7900.0,7741.65,7840.0,4.051334,31770.33832141,54,1.94473900,15254.02287788
2020-01-15 12:00:00,7840.0,7970.49,7763.64,7838.11,1.227324,9693.49762477,63,0.51300600,4050.76468758
2020-01-15 16:00:00,7838.11,7899.78,7794.94,7811.25,2.343839,18405.90907200,44,1.47409400,11604.97474986
2020-01-15 20:00:00,7839.05,7929.2,7839.05,7881.35,1.020838,8024.87083467,31,0.71781000,5646.48472305
2020-01-16 00:00:00,7906.51,7917.05,7711.37,7726.24,2.16845,16845.24043750,67,0.22877100,1795.27252328
2020-01-16 04:00:00,7739.28,7809.49,7712.51,7774.5,0.265519,2061.15954750,20,0.13282900,1034.42429758
2020-01-16 08:00:00,7774.32,7800.0,7699.0,7800.0,1.826992,14085.19947460,43,1.53061700,11799.90835768
2020-01-16 12:00:00,7800.33,7850.0,7730.65,7795.27,2.70975,21141.75433020,48,1.76246700,13755.53053291
2020-01-16 16:00:00,7813.04,7838.08,7725.74,7776.51,2.398587,18730.97972280,67,2.17189200,16967.69083949
2020-01-16 20:00:00,7792.51,7845.98,7770.32,7845.98,1.572812,12295.66620409,57,1.03122200,8063.33253120
2020-01-17 00:00:00,7816.48,7904.3,7816.48,7867.38,1.478453,11629.20329334,30,1.41020600,11093.65079538
2020-01-17 04:00:00,7898.78,8051.65,7876.79,8000.0,1.447077,11523.22112467,82,1.26359000,10059.91940687
2020-01-17 08:00:00,8019.44,8064.16,7998.19,8004.0,3.133464,25166.44057195,114,1.70081300,13659.06175686
2020-01-17 12:00:00,7989.53,7989.53,7904.29,7965.0,2.602346,20686.46253070,83,1.18644500,9446.02687157
2020-01-17 16:00:00,7965.0,8075.59,7952.36,7993.32,3.721118,29819.24712903,98,1.78333500,14302.56614653
2020-01-17 20:00:00,8036.65,8050.8,7979.78,8035.0,4.050872,32542.50161232,72,2.45804000,19768.27217361
2020-01-18 00:00:00,8025.0,8073.44,8025.0,8040.0,1.109643,8936.37522683,26,0.76348300,6147.52550483
2020-01-18 04:00:00,8000.0,8000.0,7952.36,7975.63,1.931976,15452.19616782,34,0.16147600,1290.81574652
2020-01-18 08:00:00,7952.59,8021.42,7950.0,7966.22,2.424823,19348.73457816,63,1.27388800,10173.86625349
2020-01-18 12:00:00,7994.87,8077.1,7968.7,8000.01,3.859405,30977.15052092,74,0.98569400,7949.81736989
2020-01-18 16:00:00,8034.0,8056.16,7990.0,8020.0,1.508312,12100.40202238,29,0.73817600,5939.52079452
2020-01-18 20:00:00,8020.0,8065.8,8006.84,8050.0,3.808838,30660.42719857,49,2.57760800,20749.11534700
2020-01-19 00:00:00,8067.93,8271.43,8067.93,8271.43,5.782933,47224.46423652,95,5.65962600,46210.08447397
2020-01-19 04:00:00,8222.72,8222.72,8154.87,8154.87,0.196664,1611.37611547,17,0.02008100,164.66645134
2020-01-19 08:00:00,8163.81,8212.94,7714.84,7795.05,15.657631,123775.96413873,331,7.17215200,56106.88100650
2020-01-19 12:00:00,7819.9,7819.9,7698.18,7780.01,7.304372,56707.73316846,180,1.72597100,13387.76086014
2020-01-19 16:00:00,7780.01,7820.48,7778.09,7807.92,0.89492,6985.69432834,45,0.35341700,2760.20995568
2020-01-19 20:00:00,7790.01,7927.26,7673.53,7838.11,4.432699,34756.85442671,142,3.02743000,23765.94369576
2020-01-20 00:00:00,7853.71,7853.72,7783.23,7809.6,0.470963,3692.65948942,46,0.07369800,576.10908996
2020-01-20 04:00:00,7805.69,7820.63,7713.4,7788.2,4.119611,31948.57123969,62,0.26278100,2052.15795562
2020-01-20 08:00:00,7788.2,7800.48,7622.1,7788.2,12.427345,95633.71453079,141,0.71642000,5572.63068175
2020-01-20 12:00:00,7753.06,7800.0,7250.6,7800.0,30.119115,226680.74713432,296,1.41534400,10928.94264853
2020-01-20 16:00:00,7816.22,7842.67,7733.32,7782.28,5.118945,39900.57152365,98,2.12217200,16600.43558276
2020-01-20 20:00:00,7805.49,7904.29,7685.6,7778.83,8.957978,70097.86229744,259,5.47389500,42966.86962927
2020-01-21 00:00:00,7754.25,7843.97,7550.0,7822.45,8.600529,66662.98722971,271,5.98477600,46572.78238762
2020-01-21 04:00:00,7805.65,7838.35,7725.59,7734.6,2.600944,20275.24221117,66,1.95321600,15256.08097102
2020-01-21 08:00:00,7775.08,7827.62,7700.0,7783.67,19.148787,148725.16438196,379,10.65830700,83102.42999579
2020-01-21 12:00:00,7745.4,7835.52,7700.0,7737.3,10.365263,80518.62265350,210,5.29722100,41313.27937495
2020-01-21 16:00:00,7788.57,7814.98,7637.0,7659.78,8.993025,69671.11755172,184,4.12459000,32106.64716440
2020-01-21 20:00:00,7716.74,7919.13,7716.74,7893.54,7.535694,58909.14444831,194,4.50016600,35229.86031410
2020-01-22 00:00:00,7880.0,7920.0,7843.42,7843.42,0.315594,2487.67682434,14,0.14905600,1177.02273269
2020-01-22 04:00:00,7843.42,7920.0,7838.11,7856.36,0.872952,6899.94921089,38,0.64677100,5118.28868312
2020-01-22 08:00:00,7838.11,7838.11,7764.65,7774.0,0.947677,7389.47831902,37,0.39226300,3063.03955962
2020-01-22 12:00:00,7787.92,7813.55,7760.13,7790.0,1.945756,15152.28021516,41,1.29997900,10123.62891094
2020-01-22 16:00:00,7790.0,7830.0,7734.63,7803.84,2.466155,19222.60201480,114,0.72758900,5683.85965833
2020-01-22 20:00:00,7776.78,7799.86,7770.0,7790.1,0.686098,5345.83859043,54,0.30796700,2399.92396304
2020-01-23 00:00:00,7771.01,7771.01,7720.81,7720.81,1.286754,9996.47862955,33,0.16570200,1286.06462995
2020-01-23 04:00:00,7720.81,7794.14,7651.77,7705.73,1.173492,9032.25247697,46,0.94675100,7288.07996562
2020-01-23 08:00:00,7720.85,7720.85,7450.0,7588.68,3.633004,27623.95887639,98,2.05588700,15639.35943124
2020-01-23 12:00:00,7568.1,7607.6,7440.98,7527.23,4.388992,32977.73223268,147,1.68256400,12683.59336649
2020-01-23 16:00:00,7527.23,7557.43,7500.0,7527.01,3.937002,29620.83148764,97,2.10750100,15885.91880414
2020-01-23 20:00:00,7545.0,7607.76,7510.44,7518.0,2.55285,19292.56729644,124,0.93611500,7086.69690188
2020-01-24 00:00:00,7566.48,7566.48,7488.36,7536.88,0.290256,2180.43231774,23,0.03134100,235.82999361
2020-01-24 04:00:00,7524.47,7536.88,7516.8,7528.1,0.414718,3123.50255547,15,0.41471800,3123.50255547
2020-01-24 08:00:00,7495.02,7593.2,7433.38,7573.74,4.742314,35413.49247172,100,2.87266800,21443.95938822
2020-01-24 12:00:00,7607.76,7685.83,7596.04,7680.36,3.171595,24225.33358229,101,2.23075900,17011.63031007
2020-01-24 16:00:00,7700.02,7705.73,7627.44,7689.0,0.57852,4432.81806618,60,0.23116400,1775.07682107
2020-01-24 20:00:00,7689.0,7701.79,7584.5,7599.48,0.875892,6709.66754663,65,0.31737500,2433.38162665
2020-01-25 00:00:00,7599.48,7599.48,7475.88,7522.98,1.75791,13200.25533123,79,0.25631800,1927.05281661
2020-01-25 04:00:00,7505.79,7559.48,7505.79,7545.32,0.105748,799.03398048,10,0.06751500,510.03073348
2020-01-25 08:00:00,7526.81,7588.34,7507.2,7538.71,0.995341,7527.27753357,32,0.87558700,6625.81964070
2020-01-25 12:00:00,7507.3,7560.0,7507.17,7516.22,0.981425,7406.54888843,38,0.73676500,5565.80379462
2020-01-25 16:00:00,7529.84,7573.36,7516.22,7573.36,0.475696,3588.39365978,24,0.34621300,2614.18569450
2020-01-25 20:00:00,7555.25,7617.25,7505.22,7573.36,2.17994,16510.36361857,59,0.08410800,637.65361075
2020-01-26 00:00:00,7534.04,7550.36,7505.0,7525.64,0.224034,1687.63014223,18,0.01964400,148.12176001
2020-01-26 04:00:00,7563.08,7573.47,7530.02,7530.02,0.923088,6982.97362501,25,0.20692000,1566.17765029
2020-01-26 08:00:00,7595.94,7700.0,7573.36,7657.99,1.620029,12317.42332733,39,1.13879700,8650.06930604
2020-01-26 12:00:00,7632.7,7671.22,7632.0,7638.2,0.434625,3324.59952641,19,0.24679700,1889.01333509
2020-01-26 16:00:00,7640.55,7771.92,7640.55,7745.31,1.374148,10637.07736672,85,0.67033300,5182.11415643
2020-01-26 20:00:00,7750.0,7793.06,7733.0,7793.06,1.264073,9803.69306697,75,0.89570800,6946.70792434
2020-01-27 00:00:00,7780.67,7862.3,7775.75,7823.7,0.79979,6260.97705990,68,0.56634000,4435.84229066
2020-01-27 04:00:00,7830.89,7846.06,7801.46,7839.59,0.087382,683.68440983,10,0.04825000,378.04913880
2020-01-27 08:00:00,7830.2,7900.0,7760.14,7900.0,1.98707,15475.45303701,74,0.38389200,3002.99171910
2020-01-27 12:00:00,7904.3,7970.49,7838.11,7961.2,2.05436,16211.57605961,85,0.87642800,6942.67580277
2020-01-27 16:00:00,7970.49,8131.93,7904.3,8062.15,2.096595,16781.60913390,136,1.64907000,13205.43811858
2020-01-27 20:00:00,8083.01,8137.95,8043.16,8055.42,3.016597,24376.50694196,100,1.22789300,9920.25367932
2020-01-28 00:00:00,8055.42,8270.0,8055.42,8232.0,2.920709,23896.96337786,110,2.07309900,16948.88435704
2020-01-28 04:00:00,8232.33,8240.82,8131.56,8178.7,1.53423,12536.54738784,69,1.12780800,9219.71678747
2020-01-28 08:00:00,8175.65,8244.0,8111.26,8228.45,4.504095,36826.97677735,100,3.16765000,25922.10026282
2020-01-28 12:00:00,8230.1,8347.87,8151.98,8180.79,5.311932,43734.95288021,180,2.07119800,17110.61019588
2020-01-28 16:00:00,8180.79,8200.0,8049.59,8160.46,2.168745,17644.22775593,108,1.10727700,9032.36189997
2020-01-28 20:00:00,8166.52,8503.0,8150.77,8498.23,3.914978,32406.05868863,278,2.66027400,22068.33250151
2020-01-29 00:00:00,8518.09,8547.34,8443.79,8463.35,4.909452,41638.60297956,112,1.00343300,8533.02745870
2020-01-29 04:00:00,8502.77,8547.34,8429.55,8485.21,3.009938,25530.19598191,82,2.60974300,22142.87275862
2020-01-29 08:00:00,8480.0,8585.0,8392.79,8412.16,3.478989,29475.61817288,139,1.80944100,15361.77236652
2020-01-29 12:00:00,8380.44,8550.7,8373.88,8410.0,2.203302,18606.25549108,95,1.74213600,14727.12165080
2020-01-29 16:00:00,8410.0,8530.0,8404.36,8467.36,3.397537,28837.50186826,119,2.43206600,20664.98684838
2020-01-29 20:00:00,8500.0,8550.0,8434.54,8438.07,1.264807,10742.17131008,75,0.75910500,6452.56420394
2020-01-30 00:00:00,8424.04,8425.22,8301.13,8396.42,1.992061,16689.15642164,90,0.59029200,4945.94506443
2020-01-30 04:00:00,8419.0,8500.0,8419.0,8500.0,3.179889,26884.69697405,24,2.65030200,22401.40892434
2020-01-30 08:00:00,8500.0,8517.72,8408.26,8470.0,4.299218,36357.57206758,70,1.02683900,8716.38158947
2020-01-30 12:00:00,8490.02,8519.07,8417.83,8486.69,4.280467,36294.80460622,135,2.38750000,20283.03773032
2020-01-30 16:00:00,8486.69,8619.72,8340.0,8614.3,10.263443,87040.10716066,270,3.81643500,32655.29591959
2020-01-30 20:00:00,8610.5,8669.55,8577.25,8598.0,4.912056,42429.82432432,153,3.56347800,30805.27277093
2020-01-31 00:00:00,8618.47,8633.26,8514.01,8571.43,0.378912,3233.01162947,30,0.29014400,2475.72568753
2020-01-31 04:00:00,8560.28,8571.73,8450.0,8457.55,3.239135,27495.41068895,56,0.20367600,1727.51447969
2020-01-31 08:00:00,8453.14,8495.12,8412.0,8449.64,1.852206,15655.02634198,66,0.73276600,6196.55608566
2020-01-31 12:00:00,8430.6,8430.6,8302.36,8385.46,5.778908,48416.92403828,208,2.97457500,24967.10846739
2020-01-31 16:00:00,8432.44,8432.44,8339.19,8395.22,1.213888,10186.89403578,49,0.74769600,6284.15807644
2020-01-31 20:00:00,8395.4,8461.75,8394.64,8411.38,1.40798,11869.49285109,43,0.88017800,7406.19573932
2020-02-01 00:00:00,8425.26,8504.53,8425.26,8504.53,0.450104,3809.51412697,14,0.43066900,3645.57159124
2020-02-01 04:00:00,8477.64,8550.0,8435.36,8495.83,0.205879,1751.10802159,18,0.20347900,1730.86315759
2020-02-01 08:00:00,8491.38,8491.38,8394.65,8394.65,0.727011,6147.92854497,32,0.35058600,2969.01076912
2020-02-01 12:00:00,8418.86,8444.7,8374.93,8444.7,0.430953,3623.24631755,43,0.21459700,1807.13452099
2020-02-01 16:00:00,8416.6,8469.9,8413.9,8413.91,1.159178,9793.73737924,44,0.38492000,3252.71937564
2020-02-01 20:00:00,8413.91,8466.33,8413.91,8466.33,0.244986,2066.05954453,20,0.10798400,912.31235292
2020-02-02 00:00:00,8458.46,8458.46,8300.0,8300.0,1.115876,9320.20933943,43,0.07942100,664.45288600
2020-02-02 04:00:00,8300.0,8449.01,8262.01,8448.49,0.664647,5562.35562144,34,0.44326600,3726.80014044
2020-02-02 08:00:00,8449.27,8500.0,8391.72,8500.0,0.578661,4898.33316276,29,0.40286700,3417.42697390
2020-02-02 12:00:00,8500.0,8546.5,8431.64,8546.5,3.642848,30860.10008524,99,1.55663200,13217.97316853
2020-02-02 16:00:00,8475.0,8542.24,8447.2,8526.36,1.023881,8704.74318921,39,0.58824100,5017.05210689
2020-02-02 20:00:00,8510.0,8520.0,8425.32,8429.12,1.784161,15086.45537942,47,0.45138900,3822.73620806
2020-02-03 00:00:00,8399.73,8647.0,8383.0,8424.92,4.317413,37057.19484206,118,4.09846600,35209.87850765
2020-02-03 04:00:00,8451.45,8460.0,8401.3,8401.3,0.276793,2334.72705822,19,0.00763900,64.61576550
2020-02-03 08:00:00,8446.56,8478.16,8350.0,8449.27,4.017913,33862.29317099,121,1.35808200,11458.79289833
2020-02-03 12:00:00,8436.85,8462.52,8336.95,8369.78,4.285781,36028.98785449,125,2.61904800,22077.28249346
2020-02-03 16:00:00,8362.83,8412.72,8347.04,8400.17,0.718282,6015.45290194,51,0.34541100,2899.68185622
2020-02-03 20:00:00,8412.99,8430.0,8359.91,8407.48,1.360534,11426.88376827,62,0.97823700,8221.96033786
2020-02-04 00:00:00,8411.62,8454.31,8300.0,8375.71,2.998311,25096.70573336,152,0.94292800,7929.32883171
2020-02-04 04:00:00,8398.04,8414.2,8338.65,8388.0,1.275212,10665.42333982,61,0.86356400,7222.40723260
2020-02-04 08:00:00,8388.0,8421.79,8197.3,8309.19,8.855519,73063.75051384,234,4.39463900,36231.03526237
2020-02-04 12:00:00,8302.58,8339.19,8231.04,8339.19,1.096453,9072.94724284,154,0.70523700,5839.26321762
2020-02-04 16:00:00,8331.2,8346.0,8279.1,8304.17,1.161549,9649.71850592,48,0.35088200,2919.51233581
2020-02-04 20:00:00,8268.4,8311.61,8239.68,8304.62,1.294322,10711.17141537,62,0.51927900,4309.54852947
2020-02-05 00:00:00,8322.97,8400.0,8271.19,8307.96,6.496091,54347.81468227,100,4.65094700,38958.11276623
2020-02-05 04:00:00,8346.0,8424.97,8346.0,8376.62,1.141917,9578.55811723,48,1.09119500,9153.72098318
2020-02-05 08:00:00,8372.23,8534.9,8350.0,8498.03,2.597028,21949.71588275,109,1.95466800,16512.34569182
2020-02-05 12:00:00,8534.0,8620.02,8515.34,8587.75,2.79771,23982.13042747,173,1.87445900,16083.12722380
2020-02-05 16:00:00,8596.49,8928.86,8569.2,8754.41,13.026116,112689.26259609,401,10.51929500,90876.10117083
2020-02-05 20:00:00,8787.64,8832.7,8719.69,8739.96,2.258543,19843.22319132,86,0.97090000,8535.05561451
2020-02-06 00:00:00,8753.44,8753.44,8652.25,8725.0,0.464732,4040.92137158,36,0.39795300,3460.26545016
2020-02-06 04:00:00,8750.0,8789.67,8739.08,8789.64,0.64177,5620.72770513,25,0.48629800,4261.52317321
2020-02-06 08:00:00,8787.39,8794.95,8737.6,8794.95,1.469881,12877.37899822,163,0.87248300,7646.18894692
2020-02-06 12:00:00,8815.0,8947.55,8762.05,8928.68,5.876208,52093.97537305,251,3.25087800,28817.20504110
2020-02-06 16:00:00,8926.0,8935.76,8830.18,8876.62,1.691859,15035.22859167,74,0.77738300,6918.74021897
2020-02-06 20:00:00,8876.62,8905.25,8789.67,8865.47,2.85321,25276.56690859,78,1.76527100,15662.58478228
2020-02-07 00:00:00,8883.18,8939.0,8883.18,8923.17,0.580924,5182.22271232,28,0.42086300,3755.68414750
2020-02-07 04:00:00,8893.98,8898.95,8859.99,8860.0,0.263559,2340.43891731,16,0.12306100,1093.99900123
2020-02-07 08:00:00,8894.64,8993.36,8884.67,8993.36,4.768915,42779.56313110,131,4.51012500,40474.39770881
2020-02-07 12:00:00,8934.23,8964.12,8847.45,8897.05,2.015648,17958.14156148,101,0.91599400,8177.45165566
2020-02-07 16:00:00,8925.6,8962.25,8897.05,8935.92,0.862619,7707.49275525,57,0.59264500,5299.92877657
2020-02-07 20:00:00,8897.05,8947.0,8883.18,8947.0,1.582742,14090.67866885,43,0.86660500,7719.64601539
2020-02-08 00:00:00,8931.97,8998.0,8836.0,8853.5,1.007345,8977.42631568,40,0.22619600,2024.45927106
2020-02-08 04:00:00,8853.5,8920.0,8853.5,8863.34,0.527304,4686.23078537,26,0.10087500,897.40895756
2020-02-08 08:00:00,8927.27,8990.0,8915.2,8963.62,1.102074,9874.27814086,45,0.67212000,6029.84363191
2020-02-08 12:00:00,8952.8,8998.46,8924.77,8960.68,0.909899,8174.59266424,43,0.61854000,5562.47868453
2020-02-08 16:00:00,8995.0,9020.0,8960.0,8960.0,0.805153,7247.98229602,62,0.67078300,6038.70028690
2020-02-08 20:00:00,9000.0,9100.0,8993.48,9044.88,2.094938,18980.96348021,65,2.00624300,18180.21280544
2020-02-09 00:00:00,9050.22,9177.14,9036.35,9177.14,0.673046,6127.86046217,52,0.57090000,5200.12020146
2020-02-09 04:00:00,9171.78,9274.4,9158.38,9252.11,1.876736,17287.96994155,84,1.16491000,10746.82892642
2020-02-09 08:00:00,9252.11,9270.41,9184.88,9237.53,1.922939,17754.37366857,87,1.39340400,12875.42886936
2020-02-09 12:00:00,9217.0,9273.94,9155.16,9228.73,1.784817,16424.96457048,84,0.49709500,4576.44838738
2020-02-09 16:00:00,9228.73,9249.0,9165.37,9214.69,1.507935,13879.85366366,87,0.45352200,4184.19094271
2020-02-09 20:00:00,9204.5,9284.0,9159.14,9244.0,1.434439,13208.93031567,56,1.06516300,9816.81847195
2020-02-10 00:00:00,9265.3,9294.33,9197.7,9223.93,1.096295,10096.03813367,39,0.25647500,2363.57319076
2020-02-10 04:00:00,9223.93,9223.93,8875.0,9114.0,3.338085,30351.88458566,146,1.48350900,13494.47010996
2020-02-10 08:00:00,9087.22,9099.95,8911.49,8953.0,4.007053,35990.72512122,169,1.85160500,16600.02286519
2020-02-10 12:00:00,8941.3,9087.65,8911.49,9053.42,4.152303,37477.63110267,123,3.80656400,34365.18788176
2020-02-10 16:00:00,9047.52,9063.48,8974.45,9010.56,2.659137,23956.00479163,102,1.63331000,14733.00625084
2020-02-10 20:00:00,9010.5,9055.51,8979.1,9031.31,1.254425,11323.98832818,68,0.37156400,3356.71993366
